Order ID,Order Date,Sales,Quantity,Discount,Discount Amount,Profit
US-2015-168704,4/13/2015,211.372,2,0.3,126.8232,-45.294
US-2015-168704,4/13/2015,239.976,3,0.2,143.9856,17.9982
CA-2017-143252,12/18/2017,99.95,5,0,0,22.9885
CA-2017-143252,12/18/2017,29.34,3,0,0,10.8558
CA-2016-102134,3/14/2016,16.74,2,0,0,4.3524
CA-2017-130036,8/27/2017,12.672,3,0.2,7.6032,3.96
CA-2017-130036,8/27/2017,1119.888,14,0.2,3135.6864,209.979
CA-2015-134117,12/17/2015,204.85,5,0,0,53.261
CA-2015-134117,12/17/2015,135.984,2,0.2,54.3936,16.998
CA-2015-134117,12/17/2015,16.4,5,0,0,7.052
CA-2015-134117,12/17/2015,92.96,2,0.2,37.184,31.374
CA-2014-130918,8/22/2014,7.632,3,0.2,4.5792,-1.8126
CA-2016-159023,11/3/2016,4.158,7,0.7,20.3742,-3.465
CA-2016-159023,11/3/2016,179.991,3,0.7,377.9811,-251.9874
CA-2017-111717,10/10/2017,239.358,3,0.3,215.4222,-47.8716
CA-2014-154592,12/7/2014,164.88,3,0,0,80.7912
CA-2014-128622,11/15/2014,10.95,3,0,0,3.285
CA-2017-148355,12/24/2017,19.44,3,0,0,9.3312
CA-2017-148355,12/24/2017,12.3,5,0,0,6.15
CA-2014-132913,12/24/2014,13.97,1,0,0,3.6322
CA-2017-150910,12/22/2017,934.956,6,0.4,2243.8944,-249.3216
CA-2017-150910,12/22/2017,46.864,2,0.2,18.7456,7.6154
CA-2017-150910,12/22/2017,26.16,3,0.2,15.696,1.962
CA-2017-150910,12/22/2017,23.128,7,0.2,32.3792,2.891
CA-2017-150910,12/22/2017,59.24,5,0.2,59.24,16.291
CA-2014-156790,8/8/2014,155.456,4,0.2,124.3648,-7.7728
CA-2014-126480,9/20/2014,8.56,2,0,0,3.852
CA-2017-105620,12/25/2017,21,3,0.2,12.6,5.775
CA-2017-105620,12/25/2017,120,2,0.5,120,-7.2
CA-2017-150266,11/25/2017,299.96,5,0.2,299.96,37.495
CA-2017-150266,11/25/2017,67.84,5,0.8,271.36,-179.776
CA-2017-150266,11/25/2017,853.93,5,0.3,1280.895,-24.398
CA-2017-150266,11/25/2017,18.688,4,0.2,14.9504,3.7376
CA-2016-157280,11/5/2016,273.96,2,0,0,71.2296
CA-2016-157280,11/5/2016,89.97,3,0,0,18.8937
CA-2016-157280,11/5/2016,756.8,5,0,0,75.68
CA-2017-106691,11/6/2017,1.248,2,0.8,1.9968,-1.9344
CA-2016-134180,11/3/2016,72,1,0.2,14.4,14.4
CA-2016-134180,11/3/2016,470.155,7,0.3,987.3255,-13.433
CA-2014-166730,12/30/2014,39.128,1,0.2,7.8256,-8.8038
CA-2017-157469,12/2/2017,19.728,9,0.2,35.5104,1.7262
CA-2017-157469,12/2/2017,151.188,2,0.4,120.9504,-25.198
CA-2017-122308,3/24/2017,271.764,2,0.1,54.3528,60.392
US-2014-149034,11/19/2014,47.496,1,0.2,9.4992,-1.1874
CA-2017-159226,4/25/2017,344.981,7,0.15,362.23005,28.4102
CA-2017-156622,11/23/2017,36.288,7,0.2,50.8032,12.7008
CA-2017-156622,11/23/2017,78.304,2,0.2,31.3216,29.364
CA-2017-156622,11/23/2017,127.785,1,0.3,38.3355,-31.0335
CA-2017-156622,11/23/2017,6.104,2,0.8,9.7664,-9.156
CA-2014-119529,11/3/2014,5.76,2,0,0,2.8224
CA-2015-150413,10/19/2015,1.72,1,0.8,1.376,-2.838
CA-2014-108182,2/6/2014,8.952,2,0.8,14.3232,-14.7708
CA-2016-110898,3/6/2016,2.334,3,0.8,5.6016,-6.3018
CA-2016-110898,3/6/2016,1.728,4,0.8,5.5296,-2.7648
CA-2016-110898,3/6/2016,159.04,5,0.6,477.12,-194.824
CA-2016-110898,3/6/2016,145.98,2,0.5,145.98,-99.2664
CA-2015-123092,12/3/2015,77.952,3,0.2,46.7712,12.6672
CA-2015-123092,12/3/2015,95.97,5,0.7,335.895,-73.577
CA-2015-123092,12/3/2015,105.584,2,0.2,42.2336,9.2386
CA-2015-123092,12/3/2015,9.344,2,0.2,3.7376,1.168
US-2015-128587,12/24/2015,9.68,2,0,0,3.7752
US-2015-128587,12/24/2015,4899.93,7,0,0,2302.9671
US-2017-139577,10/1/2017,104.75,5,0,0,21.9975
CA-2017-159100,10/16/2017,18.528,2,0.2,7.4112,4.4004
CA-2017-159100,10/16/2017,1875.258,7,0.4,5250.7224,-968.8833
CA-2014-109043,8/15/2014,91.36,5,0.2,91.36,29.692
CA-2014-109043,8/15/2014,152.24,5,0.2,152.24,17.127
US-2017-116491,11/11/2017,35.184,2,0.2,14.0736,12.3144
CA-2017-122763,3/20/2017,56.704,2,0.2,22.6816,19.1376
CA-2017-122763,3/20/2017,274.064,7,0.2,383.6896,102.774
CA-2017-137785,5/13/2017,458.43,5,0.3,687.645,-124.431
CA-2014-133389,6/22/2014,8.226,3,0.7,17.2746,-6.0324
CA-2014-103807,12/2/2014,5.95,1,0,0,0.833
CA-2014-103807,12/2/2014,15.24,3,0,0,7.1628
CA-2015-102855,4/5/2015,239.94,6,0,0,26.3934
CA-2015-102855,4/5/2015,23.84,8,0,0,6.4368
CA-2017-107825,11/18/2017,92.52,6,0,0,24.9804
CA-2017-107825,11/18/2017,37.76,1,0,0,10.5728
CA-2017-107825,11/18/2017,7.38,2,0,0,3.4686
CA-2017-107825,11/18/2017,5.82,2,0,0,2.7354
CA-2017-106047,7/12/2017,3.816,1,0.2,0.7632,1.1925
CA-2017-127803,5/19/2017,26.16,4,0,0,12.8184
CA-2015-137071,12/20/2015,100.8,2,0.2,40.32,21.42
CA-2016-121447,2/21/2016,135.8,7,0,0,66.542
CA-2017-143084,3/18/2017,13.9,5,0,0,3.753
CA-2017-143084,3/18/2017,19.4,5,0,0,9.312
CA-2016-131639,12/17/2016,13.488,2,0.2,5.3952,4.3836
CA-2016-131639,12/17/2016,11.416,1,0.2,2.2832,3.8529
CA-2016-161361,3/26/2016,17.64,3,0,0,8.6436
CA-2016-161361,3/26/2016,17.04,3,0.2,10.224,5.538
CA-2014-100706,12/16/2014,99.98,2,0,0,7.9984
CA-2014-100706,12/16/2014,29.46,6,0,0,9.7218
CA-2015-129525,11/15/2015,166.92,13,0.7,1518.972,-116.844
US-2016-141880,8/22/2016,98.328,3,0.2,58.9968,9.8328
CA-2015-165799,6/29/2015,117.882,1,0.1,11.7882,1.3098
CA-2016-102127,6/26/2016,20.97,3,0,0,9.0171
CA-2016-102127,6/26/2016,139.96,4,0,0,9.7972
CA-2016-102127,6/26/2016,37.74,3,0,0,12.8316
US-2016-152415,9/17/2016,14.82,3,0,0,6.2244
US-2016-152415,9/17/2016,191.82,3,0,0,61.3824
CA-2014-138198,7/18/2014,13.904,2,0.2,5.5616,4.5188
CA-2017-128041,9/1/2017,314.6,4,0,0,103.818
CA-2017-128041,9/1/2017,283.56,4,0,0,45.3696
CA-2017-105823,6/22/2017,487.96,2,0,0,146.388
CA-2014-152268,9/2/2014,1793.98,2,0,0,843.1706
CA-2015-148873,10/1/2015,2.992,4,0.8,9.5744,-4.488
CA-2015-148873,10/1/2015,108.768,4,0.2,87.0144,2.7192
CA-2015-166492,4/7/2015,25.92,4,0,0,12.4416
CA-2015-166492,4/7/2015,22.58,2,0,0,5.8708
CA-2017-157420,11/21/2017,55.176,3,0.2,33.1056,-12.4146
CA-2016-117121,12/17/2016,9892.74,13,0,0,4946.37
CA-2014-138177,9/19/2014,73.915,1,0.5,36.9575,-45.8273
CA-2014-114335,9/28/2014,337.088,4,0.2,269.6704,16.8544
CA-2015-168760,9/22/2015,61.44,3,0,0,16.5888
CA-2016-168830,11/7/2016,479.97,3,0,0,163.1898
CA-2017-137463,12/16/2017,5.984,2,0.2,2.3936,2.244
CA-2017-137463,12/16/2017,189.95,5,0,0,45.588
CA-2017-137463,12/16/2017,149.95,5,0,0,31.4895
CA-2017-137463,12/16/2017,29.95,5,0,0,8.6855
CA-2017-137463,12/16/2017,44.4,3,0,0,22.2
CA-2014-124513,9/21/2014,66.03,3,0,0,17.1678
CA-2015-165554,5/18/2015,10.86,2,0,0,5.3214
CA-2014-141838,3/26/2014,3.36,2,0,0,0.84
CA-2014-141838,3/26/2014,27.936,4,0.2,22.3488,9.4284
CA-2014-141838,3/26/2014,28.784,2,0.2,11.5136,2.8784
CA-2017-117009,9/22/2017,21.96,2,0,0,6.1488
CA-2015-128993,9/12/2015,21.98,2,0,0,8.5722
CA-2015-160227,11/2/2015,2621.322,11,0.1,2883.4542,553.3902
CA-2015-149097,10/20/2015,74.76,7,0,0,23.9232
CA-2015-149097,10/20/2015,364.776,3,0.2,218.8656,27.3582
CA-2016-132304,6/14/2016,1115.17,7,0,0,334.551
CA-2015-136420,11/20/2015,89.696,4,0.2,71.7568,33.636
CA-2015-136420,11/20/2015,50.12,4,0,0,23.5564
CA-2016-101623,2/28/2016,36.48,6,0,0,18.24
US-2014-151015,10/14/2014,322.192,13,0.2,837.6992,100.685
US-2014-151015,10/14/2014,2.946,3,0.8,7.0704,-4.8609
US-2014-151015,10/14/2014,19.136,4,0.2,15.3088,6.9368
CA-2017-152968,5/26/2017,23.08,2,0,0,6.924
CA-2016-150077,2/4/2016,90.48,2,0,0,23.5248
CA-2016-106278,9/2/2016,215.976,3,0.2,129.5856,-2.6997
CA-2016-106278,9/2/2016,65.94,3,0,0,30.9918
CA-2017-147550,12/4/2017,11.352,3,0.2,6.8112,2.6961
CA-2015-136105,6/12/2015,24.56,2,0,0,6.8768
CA-2016-142524,9/4/2016,16.56,2,0,0,7.7832
CA-2016-142524,9/4/2016,279.95,5,0,0,67.188
CA-2014-136336,4/21/2014,828.84,6,0,0,0
US-2015-136259,11/5/2015,7.218,3,0.7,15.1578,-5.5338
US-2015-136259,11/5/2015,27.2,4,0.2,21.76,2.04
US-2014-124625,11/3/2014,89.97,3,0,0,18.8937
CA-2016-108105,2/16/2016,318.08,4,0,0,34.9888
CA-2016-108105,2/16/2016,5.8,1,0,0,2.61
CA-2017-166898,9/11/2017,143.952,6,0.2,172.7424,17.994
CA-2017-166898,9/11/2017,19.44,3,0,0,9.3312
CA-2017-169005,11/2/2017,5.56,2,0,0,1.4456
CA-2015-104038,2/6/2015,146.73,3,0,0,2.9346
CA-2015-104038,2/6/2015,29.9,5,0,0,13.455
CA-2016-126102,9/10/2016,276.784,2,0.2,110.7136,89.9548
CA-2016-143406,9/26/2016,93.032,2,0.8,148.8512,-251.1864
CA-2016-143406,9/26/2016,454.965,5,0.3,682.4475,-136.4895
CA-2015-150308,12/15/2015,246.168,3,0.2,147.7008,21.5397
CA-2016-131093,9/17/2016,295.4,5,0.2,295.4,-62.7725
US-2017-148831,10/13/2017,348.56,8,0,0,104.568
CA-2015-162950,6/28/2015,15.552,3,0.2,9.3312,5.4432
CA-2015-162950,6/28/2015,482.94,6,0.5,1448.82,-376.6932
US-2015-132836,6/1/2015,299.98,2,0,0,83.9944
US-2015-132836,6/1/2015,403.68,6,0,0,181.656
US-2015-132836,6/1/2015,41.9,2,0,0,11.732
US-2015-132836,6/1/2015,28.91,7,0,0,13.2986
US-2014-158365,4/12/2014,32.4,5,0,0,15.552
CA-2017-152933,10/12/2017,369.544,7,0.2,517.3616,27.7158
CA-2017-152933,10/12/2017,10.368,2,0.2,4.1472,3.7584
CA-2017-152933,10/12/2017,791.88,3,0.2,475.128,128.6805
CA-2015-163181,11/7/2015,23.64,3,0.2,14.184,5.319
CA-2015-163181,11/7/2015,84.784,2,0.2,33.9136,-16.9568
CA-2015-163181,11/7/2015,64.96,5,0.6,194.88,-84.448
CA-2015-163181,11/7/2015,32.06,10,0.8,256.48,-51.296
CA-2015-163181,11/7/2015,177.648,2,0.2,71.0592,-28.8678
CA-2015-163181,11/7/2015,287.91,3,0.4,345.492,33.5895
CA-2015-132941,5/25/2015,22.368,2,0.2,8.9472,1.6776
CA-2015-132941,5/25/2015,32.368,7,0.2,45.3152,11.7334
CA-2015-132941,5/25/2015,207.984,2,0.2,83.1936,36.3972
CA-2014-132010,10/13/2014,36.4,5,0,0,17.472
CA-2014-132010,10/13/2014,22.96,2,0,0,4.3624
CA-2014-132010,10/13/2014,315.2,4,0,0,6.304
CA-2014-132010,10/13/2014,15.18,3,0,0,7.1346
CA-2016-135461,2/7/2016,623.96,5,0.2,623.96,38.9975
CA-2017-153045,1/19/2017,429.6,2,0.4,343.68,-93.08
CA-2017-153045,1/19/2017,31.968,2,0.2,12.7872,6.3936
CA-2017-153045,1/19/2017,887.271,3,0.3,798.5439,-63.3765
CA-2017-153045,1/19/2017,21.696,4,0.2,17.3568,7.0512
US-2016-155971,6/6/2016,22.05,7,0,0,10.584
US-2016-155971,6/6/2016,99.9,5,0,0,46.953
CA-2017-122007,3/18/2017,90.86,7,0,0,26.3494
CA-2017-162250,11/24/2017,7.78,1,0,0,3.501
US-2016-158288,11/26/2016,78.759,9,0.7,496.1817,-57.7566
CA-2016-128916,8/18/2016,9.552,3,0.6,17.1936,-3.8208
CA-2016-128916,8/18/2016,5.344,4,0.6,12.8256,-2.1376
CA-2015-157028,11/28/2015,8.28,2,0,0,3.4776
CA-2017-112473,5/25/2017,50.136,3,0.2,30.0816,-11.2806
US-2017-147655,9/4/2017,88.074,7,0.7,431.5626,-58.716
CA-2016-130911,3/24/2016,301.47,3,0.5,452.205,-241.176
CA-2016-130911,3/24/2016,18.656,2,0.2,7.4624,1.6324
CA-2017-100055,5/28/2017,27.46,2,0,0,9.8856
CA-2017-100055,5/28/2017,125.13,3,0,0,36.2877
CA-2015-157805,8/31/2015,555.96,5,0.2,555.96,41.697
CA-2016-124254,4/12/2016,129.552,3,0.2,77.7312,-22.6716
CA-2016-124254,4/12/2016,51.984,1,0.2,10.3968,-5.1984
CA-2016-124254,4/12/2016,10.272,3,0.2,6.1632,3.4668
CA-2014-123400,2/2/2014,18.336,2,0.7,25.6704,-12.224
CA-2014-123400,2/2/2014,180.96,5,0.2,180.96,13.572
CA-2014-106971,9/2/2014,475.944,7,0.2,666.3216,95.1888
CA-2017-123029,9/30/2017,159.98,2,0,0,47.994
CA-2016-139409,9/5/2016,43.6,4,0,0,12.208
US-2017-166688,5/20/2017,8.288,2,0.2,3.3152,3.0044
US-2017-166688,5/20/2017,1123.128,9,0.2,2021.6304,70.1955
US-2017-166688,5/20/2017,64.9,5,0,0,18.821
CA-2015-126970,9/20/2015,2.808,3,0.8,6.7392,-4.4928
US-2016-165505,1/23/2016,99.98,2,0,0,42.9914
US-2016-165505,1/23/2016,8.04,6,0,0,2.7336
US-2016-165505,1/23/2016,1564.29,13,0,0,406.7154
US-2014-157070,6/1/2014,138.56,4,0,0,66.5088
US-2014-157070,6/1/2014,65.52,5,0.1,32.76,12.376
US-2015-106873,9/24/2015,14.576,2,0.2,5.8304,2.3686
US-2015-106873,9/24/2015,23.2,2,0.2,9.28,1.45
US-2015-106873,9/24/2015,16.464,7,0.2,23.0496,1.8522
CA-2016-132990,8/1/2016,19.312,2,0.2,7.7248,3.1382
CA-2014-102645,1/23/2014,40.08,6,0,0,19.2384
CA-2014-134215,8/4/2014,101.96,2,0,0,27.5292
CA-2014-134215,8/4/2014,259.74,13,0,0,124.6752
CA-2014-134215,8/4/2014,255.42,9,0,0,104.7222
CA-2016-118934,8/9/2016,4.338,3,0.7,9.1098,-3.0366
CA-2016-118934,8/9/2016,11.88,5,0.7,41.58,-7.92
CA-2016-160108,12/8/2016,405.86,7,0,0,32.4688
CA-2016-160108,12/8/2016,680.01,3,0,0,176.8026
CA-2015-164007,6/8/2015,2.376,3,0.2,1.4256,0.7425
CA-2015-164007,6/8/2015,143.128,2,0.8,229.0048,-393.602
CA-2016-100300,6/24/2016,4476.8,4,0.2,3581.44,503.64
CA-2016-100300,6/24/2016,104.85,1,0,0,50.328
CA-2016-100300,6/24/2016,241.44,3,0,0,72.432
CA-2016-140571,3/15/2016,319.76,14,0,0,147.0896
CA-2016-140571,3/15/2016,45.68,2,0,0,21.0128
US-2016-155768,12/1/2016,31.96,2,0,0,1.598
US-2016-155768,12/1/2016,47.9,1,0,0,22.992
US-2016-155768,12/1/2016,1112.94,3,0,0,222.588
US-2016-155768,12/1/2016,22.92,3,0,0,11.2308
CA-2017-119424,6/12/2017,71.976,3,0.2,43.1856,8.997
CA-2017-119424,6/12/2017,19.44,3,0,0,9.3312
CA-2016-118178,3/19/2016,31.086,3,0.7,65.2806,-20.724
CA-2016-166618,11/14/2016,13.98,2,0,0,3.9144
CA-2016-166618,11/14/2016,23.65,1,0,0,6.149
CA-2017-156776,8/7/2017,707.88,3,0.2,424.728,44.2425
CA-2017-156776,8/7/2017,11.952,3,0.2,7.1712,4.1832
CA-2017-156776,8/7/2017,31.128,3,0.2,18.6768,11.673
CA-2017-156776,8/7/2017,55.76,4,0,0,7.8064
CA-2017-156776,8/7/2017,24.56,2,0,0,11.5432
CA-2017-156776,8/7/2017,51.75,1,0,0,15.525
CA-2017-156776,8/7/2017,207.184,1,0.2,41.4368,25.898
CA-2017-156776,8/7/2017,1473.1,5,0,0,412.468
US-2015-130512,8/21/2015,3.488,2,0.2,1.3952,-0.6976
US-2015-130512,8/21/2015,21.728,4,0.2,17.3824,3.8024
US-2015-130512,8/21/2015,663.072,6,0.2,795.6864,-165.768
US-2015-130512,8/21/2015,99.588,2,0.7,139.4232,-82.99
US-2015-130512,8/21/2015,49.568,2,0.2,19.8272,15.49
CA-2015-141810,11/2/2015,29.372,7,0.8,164.4832,-46.9952
CA-2015-141810,11/2/2015,344.704,2,0.2,137.8816,38.7792
CA-2014-146843,11/30/2014,47.992,7,0.2,67.1888,3.5994
CA-2014-146843,11/30/2014,102.24,4,0.2,81.792,-16.614
CA-2014-103310,5/10/2014,39.96,2,0,0,19.1808
CA-2014-103310,5/10/2014,1432,5,0.2,1432,125.3
CA-2014-103310,5/10/2014,41.04,6,0,0,11.0808
CA-2014-103310,5/10/2014,256.784,1,0.2,51.3568,32.098
CA-2016-152688,10/17/2016,120.98,1,0,0,12.098
CA-2016-152688,10/17/2016,315.98,1,0,0,148.5106
CA-2016-153836,10/30/2016,28.752,3,0.2,17.2512,10.0632
CA-2016-153836,10/30/2016,114.95,5,0,0,32.186
CA-2016-104689,12/1/2016,23.04,8,0,0,6.912
CA-2016-146423,4/21/2016,15.48,3,0,0,4.4892
CA-2016-146423,4/21/2016,51.84,8,0,0,24.8832
CA-2017-140781,8/3/2017,39.816,3,0.2,23.8896,7.4655
CA-2017-141747,8/3/2017,16.06,1,0,0,4.1756
CA-2017-142776,12/11/2017,7.28,1,0,0,3.4944
CA-2017-142776,12/11/2017,5.4,3,0,0,2.592
CA-2015-167479,3/14/2015,19.44,3,0,0,9.3312
CA-2014-144071,12/8/2014,39.88,2,0,0,11.1664
CA-2014-144071,12/8/2014,79.44,3,0,0,28.5984
US-2017-120908,9/30/2017,20.664,7,0.2,28.9296,6.9741
CA-2016-152646,11/21/2016,32.4,5,0,0,15.552
CA-2017-103765,11/24/2017,13.762,1,0.8,11.0096,-24.7716
US-2017-118157,11/14/2017,15.28,2,0,0,7.4872
US-2015-164238,8/16/2015,44.688,7,0.2,62.5632,3.3516
US-2015-164238,8/16/2015,301.47,3,0.5,452.205,-204.9996
CA-2017-103212,10/13/2017,11.07,3,0,0,5.2029
CA-2017-103212,10/13/2017,1504.52,4,0,0,346.0396
CA-2017-103212,10/13/2017,25.92,4,0,0,12.4416
CA-2017-121160,11/4/2017,7.536,6,0.8,36.1728,-13.188
CA-2017-121160,11/4/2017,1.408,2,0.8,2.2528,-2.3232
CA-2017-121160,11/4/2017,4.144,4,0.8,13.2608,-6.4232
CA-2017-121160,11/4/2017,52.752,3,0.2,31.6512,-12.5286
CA-2017-140515,3/19/2017,381.36,7,0,0,106.7808
CA-2014-153619,11/3/2014,6.72,4,0,0,3.36
CA-2017-133718,7/23/2017,15.192,3,0.2,9.1152,5.5071
CA-2017-133718,7/23/2017,58.32,9,0,0,27.9936
CA-2014-148383,12/27/2014,946.764,6,0.7,3976.4088,-694.2936
CA-2016-126732,9/2/2016,94.68,9,0,0,31.2444
CA-2016-126732,9/2/2016,23.67,3,0,0,0.9468
CA-2016-126732,9/2/2016,1091.168,4,0.2,872.9344,68.198
CA-2016-126732,9/2/2016,18.69,7,0,0,5.2332
CA-2016-126732,9/2/2016,568.728,3,0.2,341.2368,28.4364
CA-2016-126732,9/2/2016,7.312,1,0.2,1.4624,2.5592
CA-2017-138156,2/11/2017,147.568,2,0.2,59.0272,-3.6892
CA-2017-110310,10/27/2017,56.784,7,0.2,79.4976,20.5842
CA-2017-110310,10/27/2017,5.607,3,0.7,11.7747,-3.9249
CA-2017-110310,10/27/2017,6.576,3,0.2,3.9456,0.5754
CA-2014-113271,7/9/2014,14.304,6,0.2,17.1648,4.6488
CA-2014-113271,7/9/2014,119.833,1,0.15,17.97495,7.049
CA-2014-113271,7/9/2014,5.56,2,0,0,2.224
CA-2014-113271,7/9/2014,32.4,5,0,0,15.552
CA-2017-130106,5/22/2017,9.84,3,0,0,2.8536
CA-2017-130106,5/22/2017,2.78,1,0,0,0.7228
CA-2016-127761,11/10/2016,3.64,1,0.2,0.728,1.365
CA-2016-127761,11/10/2016,881.93,7,0,0,220.4825
CA-2016-105354,12/2/2016,115.84,8,0,0,54.4448
CA-2017-155712,3/2/2017,107.648,2,0.2,43.0592,33.64
CA-2017-102309,9/23/2017,199.95,5,0,0,63.984
CA-2017-102309,9/23/2017,12.96,2,0,0,6.2208
CA-2014-168368,2/11/2014,60.89,1,0,0,15.2225
CA-2014-168368,2/11/2014,14.94,3,0,0,6.8724
CA-2014-168368,2/11/2014,9.64,2,0,0,4.4344
CA-2014-168368,2/11/2014,332.94,3,0,0,53.2704
CA-2014-168368,2/11/2014,51.9,3,0,0,24.393
CA-2014-168368,2/11/2014,64.96,2,0,0,2.5984
CA-2017-167976,11/11/2017,25.5,3,0,0,6.63
CA-2017-111388,9/2/2017,215.976,3,0.2,129.5856,-2.6997
CA-2015-124499,10/9/2015,389.97,3,0,0,35.0973
CA-2015-124499,10/9/2015,269.91,5,0.1,134.955,53.982
US-2017-128118,11/24/2017,11.673,3,0.7,24.5133,-7.782
US-2017-128118,11/24/2017,64.848,7,0.2,90.7872,24.318
CA-2014-125759,2/8/2014,14.56,2,0,0,5.5328
CA-2015-151869,9/25/2015,102.582,1,0.1,10.2582,6.8388
CA-2015-151869,9/25/2015,20.04,3,0,0,9.6192
US-2017-102183,8/21/2017,32.088,7,0.2,44.9232,11.2308
US-2017-102183,8/21/2017,4305.552,6,0.2,5166.6624,1453.1238
CA-2016-100510,5/12/2016,10.02,3,0,0,4.4088
CA-2016-100510,5/12/2016,631.96,4,0,0,303.3408
CA-2017-146983,9/2/2017,1577.94,3,0,0,757.4112
US-2014-134054,10/10/2014,255.85,7,0,0,112.574
CA-2016-113236,5/26/2016,184.704,6,0.2,221.6448,13.8528
CA-2016-113236,5/26/2016,47.92,2,0.2,19.168,11.98
CA-2017-122539,12/1/2017,15.936,4,0.2,12.7488,5.1792
CA-2017-122539,12/1/2017,8.001,7,0.7,39.2049,-5.6007
CA-2017-122539,12/1/2017,398.972,2,0.3,239.3832,-28.498
CA-2016-166772,9/20/2016,163.88,2,0,0,40.97
US-2017-152898,9/11/2017,67.9,5,0,0,20.37
CA-2016-160486,12/30/2016,72.224,4,0.2,57.7792,25.2784
CA-2017-102218,9/2/2017,11.696,2,0.2,4.6784,3.9474
CA-2014-161032,11/18/2014,392.94,3,0,0,43.2234
CA-2015-102778,11/21/2015,18.176,1,0.2,3.6352,4.7712
CA-2017-154011,6/19/2017,6.888,3,0.8,16.5312,-11.0208
CA-2017-154011,6/19/2017,457.485,3,0.3,411.7365,-84.9615
US-2017-165456,11/30/2017,1079.316,6,0.3,1942.7688,-15.4188
CA-2014-111857,4/23/2014,48.91,1,0,0,22.9877
CA-2014-163650,9/23/2014,9.84,3,0,0,2.8536
CA-2014-163650,9/23/2014,34.5,3,0,0,15.525
CA-2017-124114,3/2/2017,0.556,1,0.8,0.4448,-0.9452
US-2017-116505,11/17/2017,43.8,6,0,0,20.586
CA-2017-161340,5/28/2017,13.872,3,0.2,8.3232,5.0286
CA-2017-161340,5/28/2017,115.96,4,0.5,231.92,-64.9376
US-2015-163433,4/18/2015,41.424,2,0.2,16.5696,8.2848
US-2015-163433,4/18/2015,244.768,4,0.2,195.8144,24.4768
US-2015-163433,4/18/2015,74.352,3,0.2,44.6112,6.5058
US-2015-163433,4/18/2015,4.312,2,0.8,6.8992,-6.8992
US-2015-163433,4/18/2015,56.686,1,0.3,17.0058,-20.245
US-2015-163433,4/18/2015,97.968,2,0.2,39.1872,6.123
US-2015-163433,4/18/2015,7.872,3,0.2,4.7232,0.8856
US-2015-163433,4/18/2015,15.552,3,0.2,9.3312,5.4432
US-2015-163433,4/18/2015,1.476,1,0.8,1.1808,-2.2878
CA-2015-137603,9/19/2015,8.4,5,0,0,2.184
CA-2014-128237,3/25/2014,6.56,2,0,0,1.9024
CA-2014-128237,3/25/2014,14.88,2,0,0,3.72
CA-2014-128237,3/25/2014,45.48,4,0,0,15.918
CA-2014-128237,3/25/2014,25.44,6,0,0,9.9216
US-2016-102141,8/26/2016,146.688,8,0.2,234.7008,45.84
CA-2017-148642,3/6/2017,4.928,2,0.2,1.9712,1.7248
CA-2017-148642,3/6/2017,63.488,4,0.2,50.7904,4.7616
CA-2015-111948,11/11/2015,418.32,7,0,0,117.1296
CA-2015-111948,11/11/2015,123.858,2,0.1,24.7716,46.7908
CA-2016-161907,4/5/2016,118.782,3,0.4,142.5384,-27.7158
CA-2016-161907,4/5/2016,769.184,4,0.2,615.3472,-163.4516
CA-2017-124940,2/21/2017,47.904,1,0.2,9.5808,-2.994
US-2017-108343,7/20/2017,13.36,2,0,0,6.4128
US-2017-108343,7/20/2017,163.764,2,0.1,32.7528,25.4744
US-2017-108343,7/20/2017,183.92,4,0,0,31.2664
US-2016-111563,11/4/2016,11.376,3,0.6,20.4768,-5.688
US-2016-111563,11/4/2016,66.112,4,0.6,158.6688,-84.2928
CA-2017-121853,9/23/2017,211.04,8,0,0,97.0784
CA-2017-121853,9/23/2017,594.816,2,0.2,237.9264,59.4816
CA-2017-121853,9/23/2017,72.96,3,0.2,43.776,23.712
US-2017-130687,9/7/2017,80.96,4,0,0,34.8128
US-2017-130687,9/7/2017,455.712,2,0.2,182.2848,34.1784
US-2017-130687,9/7/2017,25.98,1,0,0,7.2744
CA-2015-164497,11/28/2015,45.28,4,0,0,15.3952
US-2015-153283,11/12/2015,15.56,2,0,0,7.3132
CA-2016-108056,9/29/2016,859.2,3,0.2,515.52,75.18
CA-2017-127726,9/11/2017,195.68,4,0,0,50.8768
CA-2017-127726,9/11/2017,14.2,4,0,0,6.674
CA-2017-110198,5/1/2017,314.352,3,0.2,188.6112,-15.7176
CA-2017-110198,5/1/2017,4.608,2,0.2,1.8432,1.4976
CA-2017-130715,9/16/2017,17.9,5,0,0,8.771
CA-2014-155264,10/19/2014,2.992,1,0.2,0.5984,1.122
CA-2014-155264,10/19/2014,20.064,6,0.2,24.0768,7.0224
CA-2014-155264,10/19/2014,146.73,3,0,0,68.9631
CA-2014-155264,10/19/2014,18.75,5,0,0,9
CA-2014-155264,10/19/2014,117.576,3,0.2,70.5456,11.7576
CA-2016-119123,3/13/2016,51.184,7,0.2,71.6576,19.194
CA-2017-109085,2/17/2017,455.97,5,0.4,911.94,-106.393
CA-2017-109085,2/17/2017,5.715,5,0.7,20.0025,-4.7625
CA-2017-109085,2/17/2017,57.594,1,0.4,23.0376,-11.5188
CA-2017-109085,2/17/2017,30.144,2,0.2,12.0576,8.2896
